port-name,country,Industries,Import_capacity,Export_capacity,Import_sector,Export_sector,import_correction,export_correction
Gorgon LNG,Australia,8,44.428989403497766,2555.3514160436666,140.7298405085365,8094.134078925881,0.3157041125247545,0.3157041125247545
Gorgon LNG,Australia,9,0.013761711965401945,232.67020483156227,0.13351501670320196,2257.3475133416023,0.10307239069589924,0.10307239069589925
Gorgon LNG,Australia,10,0.019848172443237805,39.86286536579451,0.6505604622608107,1306.5789403823464,0.030509343242689474,0.03050934324268947
Gorgon LNG,Australia,11,0.020004347600034684,1.568918084482009,0.1253458305031093,9.830730010430525,0.15959324310782289,0.15959324310782289
Gorontalo,Indonesia,1,2234.163377128033,3805.2162332848,2619.3331482850217,4461.235520317081,0.8529512095820365,0.8529512095820365
Gorontalo,Indonesia,2,96.43215858738827,75.75963419755948,431.5673596762309,339.0506422299858,0.22344636688866668,0.2234463668886667
Gorontalo,Indonesia,3,9572.026991391987,6441.356142682299,6238.934489218057,4198.400091439051,1.5342406636796848,1.5342406636796848
Gorontalo,Indonesia,4,4779.40389164929,4483.546264783226,4806.0392254502685,4508.532801615421,0.994457944983068,0.9944579449830682
Gorontalo,Indonesia,5,77.19615217314059,54.498344574400264,1289.040180817144,910.0266524535751,0.05988653675962581,0.059886536759625825
Gorontalo,Indonesia,6,94.57116171657232,239.6670595317822,1378.831347147058,3494.3046967252462,0.06858791099596745,0.06858791099596745
Gorontalo,Indonesia,7,15965.437790200986,5384.537363775194,33830.17379789333,11409.636067077876,0.47192893201143366,0.47192893201143343
Gorontalo,Indonesia,8,328.61207912644954,290.92403191078586,3957.272058079628,3503.418211420688,0.08304005241578395,0.08304005241578391
Gorontalo,Indonesia,9,204.4340689717006,315.5448792398804,1589.2294134306924,2452.9825477125914,0.128637229618338,0.128637229618338
Gorontalo,Indonesia,10,285.9198458194358,96.41066937415599,3837.8749494715134,1294.1112632192865,0.07449952111097517,0.07449952111097517
Gorontalo,Indonesia,11,38.24259122432929,29.377095788898654,619.3977040045311,475.8073420084815,0.06174157730499035,0.06174157730499037
Goteborg,Sweden,1,47155.26877900611,263141.681912347,54803.035606560996,305818.69930583495,0.8604499414510662,0.8604499414510665
Goteborg,Sweden,2,17454.203645773076,25153.043998888443,41840.004490787185,60295.12977094908,0.41716543433011205,0.41716543433011205
Goteborg,Sweden,3,352623.5584895753,329832.65014339774,721528.7477494202,674894.6101168506,0.4887172681469345,0.4887172681469346
Goteborg,Sweden,4,94396.28052697929,225688.2243699385,253283.4235607891,605565.0265736459,0.3726903213795347,0.3726903213795346
Goteborg,Sweden,5,13466.409423308165,35936.65402334999,49111.35967833107,131059.28134946896,0.2742015189868551,0.274201518986855
Goteborg,Sweden,6,264923.57821811235,796503.6332099832,80494.48439478665,242009.97776432906,3.2912016296519138,3.2912016296519138
Goteborg,Sweden,7,981450.401653235,2117249.0927112675,1009558.9522140042,2177886.699127211,0.972157593670854,0.9721575936708536
Goteborg,Sweden,8,22198.774494043504,57724.24782269652,97480.03377008576,253480.7328494243,0.2277263726272504,0.22772637262725043
Goteborg,Sweden,9,18926.463228193315,48286.32171478847,56052.82788640896,143005.31735453964,0.3376540299902047,0.3376540299902047
Goteborg,Sweden,10,41427.669945047455,173064.95727182043,45415.18281263187,189722.87563808926,0.9121986828934371,0.9121986828934373
Goteborg,Sweden,11,4481.422590750308,16207.065066052253,17027.792510502164,61581.0126272294,0.263182828190226,0.263182828190226
Gourd Shanzui,China,1,120272.19988242681,141405.68578194056,801978.4843375506,942897.1754983448,0.1499693598161476,0.14996935981614762
Gourd Shanzui,China,2,648.5931543201027,1090.6306228046303,19937.550235711326,33525.6434421767,0.03253123611738262,0.032531236117382616
Gourd Shanzui,China,3,1644332.9303543242,1858756.1647128465,1276080.4459539533,1442483.059118279,1.2885809320000026,1.2885809320000023
Gourd Shanzui,China,4,74744.71307534905,98204.40394291136,553934.7526579782,727795.0502425786,0.13493414651580718,0.1349341465158072
Gourd Shanzui,China,5,1417.6195278027606,2588.2048454424776,63148.48235373807,115292.71768963944,0.022448988082749144,0.022448988082749147
Gourd Shanzui,China,6,32964.929770209004,55693.65600929856,260892.19979950518,440772.67970623396,0.12635460084871242,0.12635460084871242
Gourd Shanzui,China,7,1466073.8052229036,1896001.4671074066,2232762.3303168127,2887522.196291604,0.6566188372655313,0.6566188372655314
Gourd Shanzui,China,8,103512.76360499083,145089.93816145137,512743.45169989415,718693.1650643311,0.20188022540671327,0.2018802254067133
Gourd Shanzui,China,9,26527.06756500735,48394.70950068525,175695.61970325207,320530.6600605176,0.1509830900156263,0.15098309001562632
Gourd Shanzui,China,10,12636.526844713546,18517.99682023386,156581.9415967316,229460.51017233048,0.08070232566957333,0.08070232566957333
Gourd Shanzui,China,11,961.0595350460301,2115.2698832611745,21896.093361312156,48192.79676158691,0.043891826691975576,0.043891826691975576
Gove,Australia,1,0.0,0.0,0.0,0.0,1.0,1.0
Gove,Australia,2,0.0,0.0,0.0,0.0,1.0,1.0
Gove,Australia,3,0.0,0.0,0.0,0.0,1.0,1.0
Gove,Australia,4,0.0,0.0,0.0,0.0,1.0,1.0
Gove,Australia,5,0.0,0.0,0.0,0.0,1.0,1.0
Gove,Australia,6,0.0,0.0,0.0,0.0,1.0,1.0
Gove,Australia,7,0.0,0.0,0.0,0.0,1.0,1.0
Gove,Australia,8,20836.39544239969,1560495.3194156233,3853.022553388635,288563.52226502646,5.407805211021828,5.407805211021828
Gove,Australia,9,0.0,0.0,0.0,0.0,1.0,1.0
Gove,Australia,10,0.0,0.0,0.0,0.0,1.0,1.0
Gove,Australia,11,0.0,0.0,0.0,0.0,1.0,1.0
Grand Haven,U.S.A.,1,3268.719768116802,1271.1673876311888,20669.78525974844,8038.240900249974,0.15813999647505692,0.15813999647505686
Grand Haven,U.S.A.,2,0.6444000927243019,0.48033464883500737,67.4255110561777,50.25885244486811,0.009557214808314906,0.009557214808314906
Grand Haven,U.S.A.,3,30234.263223602527,9562.81475784039,31928.71583124546,10098.754273977815,0.9469301359754425,0.9469301359754422
Grand Haven,U.S.A.,4,7411.966220732086,3368.7289879554055,10577.983624329263,4807.679771896739,0.700697456525139,0.700697456525139
Grand Haven,U.S.A.,5,0.05113300504614759,5.324236280487607,3.185496123542604,331.6905395450834,0.01605181832375999,0.01605181832375999
Grand Haven,U.S.A.,6,140.92742471351892,92.79505787513183,3542.52886123533,2332.6131969764365,0.03978158830423065,0.03978158830423063
Grand Haven,U.S.A.,7,36667.94482747472,12774.780105089341,31889.281620638416,11109.937094365878,1.1498517045220487,1.1498517045220487
Grand Haven,U.S.A.,8,2521.106728028066,978.4351408981577,5158.307926419744,2001.9262519402553,0.4887468456691969,0.48874684566919685
Grand Haven,U.S.A.,9,12.961164980434859,58.94796259400624,121.48808826208202,552.5333018521816,0.10668671444128901,0.10668671444128901
Grand Haven,U.S.A.,10,13.108401357714413,5.771092992163002,777.1769330700928,342.1592175671359,0.016866688652134997,0.016866688652135
Grand Haven,U.S.A.,11,0.0779395436619777,6.928236860606911,2.6019274790080824,231.29170407863262,0.029954541120296763,0.029954541120296763
Grand Turk,Turks and Caicos Islands,1,77.17995837617833,603.8016669305273,37.82794666554546,295.93922740783955,2.0402893939383593,2.0402893939383593
Grand Turk,Turks and Caicos Islands,2,2.0191815075020414,41.276958951202,4.722937849078115,96.54828503587537,0.42752658875156946,0.42752658875156946
Grand Turk,Turks and Caicos Islands,3,1336.6717736340154,6445.355939118952,263.0291208446109,1268.3115927465014,5.08183949116295,5.08183949116295
Grand Turk,Turks and Caicos Islands,4,94.41812404044722,3779.096526427196,44.10859612268139,1765.4517507824844,2.140583295324963,2.140583295324963
Grand Turk,Turks and Caicos Islands,5,1.200378726763183,54.59319475424239,12.463536935044601,566.8413510262255,0.096311242388025,0.09631124238802503
Grand Turk,Turks and Caicos Islands,6,1.2959775299130327,0.8687064411991946,51.28202115116249,34.37484143318263,0.025271576681677937,0.025271576681677933
Grand Turk,Turks and Caicos Islands,7,697.7844501752696,10894.151987945585,673.5289622338152,10515.463451522033,1.036012538883271,1.0360125388832708
Grand Turk,Turks and Caicos Islands,8,13.655388063883237,128.47824165714172,124.60223084760518,1172.3339864795557,0.10959184254561594,0.10959184254561595
Grand Turk,Turks and Caicos Islands,9,5.800892756422372,10.582839767283367,68.28614723914245,124.5776098440848,0.08494977372361154,0.08494977372361155
Grand Turk,Turks and Caicos Islands,10,1.0967865015126896,9.441201497365988,49.42799274000477,425.479013851019,0.022189582071072057,0.02218958207107205
Grand Turk,Turks and Caicos Islands,11,0.17508276840537415,20.346206633615726,2.0787960003123587,241.5749611267335,0.08422316012685531,0.08422316012685532
Grangemouth,United Kingdom,1,37459.721610959685,76982.74173777907,21255.360245551907,55908.92566459339,1.762365877510773,1.3769311576403895
Grangemouth,United Kingdom,2,17962.188497692296,16716.104923096183,1627.0360059187901,3210.3570389396655,11.039822371693008,5.206930170177356
Grangemouth,United Kingdom,3,153671.09080091314,61307.128397027765,44338.62875240299,88948.35713300167,3.4658512255543026,0.6892440779469052
Grangemouth,United Kingdom,4,117536.96243124314,148062.8702076575,33150.86380659663,86573.85192404871,3.5455173390641685,1.7102493064251452
Grangemouth,United Kingdom,5,22244.04886161364,17645.266242310605,8874.813449980895,22499.1598038331,2.5064243870570064,0.784263341216166
Grangemouth,United Kingdom,6,94875.41336237211,41181.71042341345,14839.192761407281,32344.256686364024,6.393569710147398,1.273231004278271
Grangemouth,United Kingdom,7,869990.7302799093,266857.9242888773,190442.34681125463,417798.17242996837,4.568263019475117,0.6387244892355488
Grangemouth,United Kingdom,8,47519.23800444348,126395.56143003734,26586.647014292324,41080.540730714536,1.7873347466078862,3.0767745307582
Grangemouth,United Kingdom,9,45049.59106180907,20425.634424136206,11634.326817963574,15467.316042581544,3.872127005427751,1.3205674706525945
Grangemouth,United Kingdom,10,8730.231499305675,6723.02754624479,9793.0574479185,13527.625774953072,0.8914714884227779,0.49698503330072435
Grangemouth,United Kingdom,11,22287.694490145383,2082.220453572368,4150.681371677234,11826.7076715698,5.369647172203735,0.17606087098760492
Gravesend,United Kingdom,1,35013.817938859516,13268.789195400568,109177.88891302614,41373.90544828403,0.32070429541601053,0.32070429541601053
Gravesend,United Kingdom,2,5820.77061017266,1502.3313132456472,45711.859234709555,11798.15562478321,0.12733611600188163,0.12733611600188163
Gravesend,United Kingdom,3,445829.4306968141,284632.46742036974,92282.08317618161,58915.97822977922,4.831159151941257,4.831159151941257
Gravesend,United Kingdom,4,81851.09573601659,21027.124785491236,282912.5693698873,72678.78146323851,0.28931586856786956,0.28931586856786967
Gravesend,United Kingdom,5,3434.422999520066,658.205156423747,44430.40880539659,8515.061826051642,0.07729892863607672,0.07729892863607672
Gravesend,United Kingdom,6,53280.33455677976,12587.91408647778,141403.70001526663,33407.778725664095,0.3767959010339005,0.37679590103390065
Gravesend,United Kingdom,7,853940.9894701164,285810.5419403181,325897.5730966312,109076.57921606557,2.6202741596265775,2.620274159626578
Gravesend,United Kingdom,8,10919.294056068367,4707.948376343591,67156.17188449534,28954.966205837416,0.16259554035999713,0.16259554035999715
Gravesend,United Kingdom,9,16449.92777515343,4177.279592722115,81376.09507467078,20664.57105083955,0.20214692975939627,0.20214692975939622
Gravesend,United Kingdom,10,12280.785361666773,5029.068793301602,63795.56895140463,26124.738403610183,0.19250216846598683,0.1925021684659868
Gravesend,United Kingdom,11,4016.0759504923626,573.4368592018526,16583.661304650526,2367.9040859374763,0.24217064475177996,0.24217064475177985
Great Yarmouth,United Kingdom,1,1662.5000000000005,3922.0851063829773,4125.452460186026,12734.052893959368,0.4029861005658116,0.30799974988665946
Great Yarmouth,United Kingdom,2,2.916050738205005,2.665476197058018,696.2942895142537,636.4621268524685,0.004187957279154608,0.0041879572791546065
Great Yarmouth,United Kingdom,3,307210.72363636375,0.0,7098.694290889844,18266.701725672247,43.27707477565623,0.0
Great Yarmouth,United Kingdom,4,21909.69454545455,560.2978723404254,4858.410764411114,9997.05119783723,4.509642269432567,0.05604631418329044
Great Yarmouth,United Kingdom,5,22.286950927775273,32.38484222076782,1207.012311311633,1753.891924787105,0.018464559738878342,0.018464559738878346
Great Yarmouth,United Kingdom,6,0.004196256684491921,0.009402459893047914,4705.144460207096,8753.815558415356,8.918443886220709e-07,1.0740984694393057e-06
Great Yarmouth,United Kingdom,7,164452.73662049914,431.329233709893,25747.99635258457,31304.517390584322,6.387011026743115,0.013778498110295957
Great Yarmouth,United Kingdom,8,575.7181578744522,4.330980762348244,11759.679124112403,17434.844165356444,0.04895696147813951,0.00024840949086049374
Great Yarmouth,United Kingdom,9,26648.926340352657,190.45995353927717,6730.8509134928845,8794.76921667219,3.959221008287577,0.021656049049953854
Great Yarmouth,United Kingdom,10,888.1452663101604,6.369495576537432,10070.961776799548,6339.294315703612,0.08818872377772088,0.001004764136089881
Great Yarmouth,United Kingdom,11,592.0800591800356,4.2116635235095,310.3696983196447,418.09839157273746,1.9076606459508878,0.010073378918456777
Green Bay,U.S.A.,1,2564.988308642054,3731.9218953911072,14937.624653636092,21733.45130744529,0.17171326553701352,0.17171326553701352
Green Bay,U.S.A.,2,8.577971167465835,1.2119820130148853,586.9614610031621,82.93181676418868,0.014614198269176695,0.014614198269176698
Green Bay,U.S.A.,3,438377.7888,0.0,23659.181943909385,32969.62428810677,18.528865023283366,0.0
Green Bay,U.S.A.,4,372907.2088,24.04108,10230.857724798212,11408.23997071648,36.44926152145812,0.0021073434694317823
Green Bay,U.S.A.,5,28.241003058838196,7.305132510208565,494.40002909848704,127.88702009240878,0.05712176657904776,0.05712176657904776
Green Bay,U.S.A.,6,16625.0,453.12568000000005,3715.3148933249695,3989.4788973728178,4.474721652764589,0.11358016714874612
Green Bay,U.S.A.,7,144910.23035416668,247140.03197916667,27417.93363185213,33742.56733118196,5.285235287965708,7.324280620188056
Green Bay,U.S.A.,8,3251.4676662432285,3453.74327611653,5160.21667912308,5481.236625495174,0.6301029333511976,0.6301029333511978
Green Bay,U.S.A.,9,0.0,14.96923866666667,1188.995692001678,273.6212897047504,0.0,0.054707872632349434
Green Bay,U.S.A.,10,24.765409873407418,15.552101392780484,1354.0069462922443,850.2848700225767,0.01829045998709532,0.01829045998709532
Green Bay,U.S.A.,11,15.15836652142207,11.346511923964858,108.1726196052152,80.97059247528625,0.14013126960171404,0.14013126960171407
Grenaa Havn,Denmark,1,3670.052481458735,6704.337387752858,11083.859048348124,20247.647954311316,0.3311168488745532,0.3311168488745533
Grenaa Havn,Denmark,2,25.89332754782717,19.164622974196334,884.2080873280124,654.4355719857489,0.029284201217921666,0.029284201217921673
Grenaa Havn,Denmark,3,28053.520563138176,48453.07992485037,17443.62493205087,30128.031564150544,1.6082391516910406,1.6082391516910406
Grenaa Havn,Denmark,4,4003.2207757667584,4998.140115965611,11091.319798672783,13847.842407375625,0.36093276980849426,0.3609327698084942
Grenaa Havn,Denmark,5,248.01883228981285,174.37935681240037,2534.5754158837863,1782.032544600811,0.09785419314632256,0.09785419314632253
Grenaa Havn,Denmark,6,194.00560751141438,179.58771102545103,9331.218988406128,8637.751664505297,0.020791025026040313,0.020791025026040317
Grenaa Havn,Denmark,7,19404.39185422308,19543.42876000809,45817.616369235824,46145.91006987231,0.423513779019987,0.4235137790199869
Grenaa Havn,Denmark,8,3239.520403556641,2750.349692462154,22849.900544979584,19399.543484176913,0.1417739388921938,0.1417739388921938
Grenaa Havn,Denmark,9,1788.7194441253,1285.6463638500773,11501.969443579235,8267.067952338128,0.15551418849611184,0.15551418849611187
Grenaa Havn,Denmark,10,1191.660117378077,892.5669142927861,8911.040324956712,6674.470052320911,0.13372850687709867,0.13372850687709867
